"corpus","match_position","left context","match","right_context","thread_postcount","text_nk","thread_title","text_swefn","text_ovix","text_date","text_username","forum_title","forum_url","text_blingbring","thread_lastpost","thread_url","text_lix","text_url"
"Familjeliv: Medlemstrådar – Almänna","218146299","Jag har vaga minnen av en","ångestfylld","kvart redan på BB när jag insåg att det lilla lilla knytet på min mage en dag kommer att vara en gammal människa som kanske hamnar på ålderdomshem med liggsår och ingen som bryr sig .","1901","0.77","Feministmuffins och huligankaffe del 19","|Remembering_experience:128.72|Rotting:102.42|Level_of_light:45.294|","68.92","2008-10-14 09:35:07","Wright sister","Medlemstrådar > Allmänna: Samhälle","http://www.familjeliv.se/forum/11/256","|fyrdelning:120.891|motsättning:53.85|innanhav:31.647|","2008-11-20 22:27:43","http://www.familjeliv.se/forum/thread/36298728-feministmuffins-och-huligankaffe-del-19","23.50","http://www.familjeliv.se/forum/thread/36298728-feministmuffins-och-huligankaffe-del-19/85#anchor-m850"
"Familjeliv: Medlemstrådar – Almänna","218821867","Nu blir jag sådär","ångestfylld","igen .","5362","0.37","Feministmuffins och Huligankaffe del 14","|Capacity:715.686|Escaping:660.973|Cause_contraction:413.154|","83.89","2007-07-01 13:58:23","capybara","Medlemstrådar > Allmänna: Samhälle","http://www.familjeliv.se/forum/11/256","|fasta:50.652|fordon:39.514|retlighet:31.822|","2007-09-14 23:48:24","http://www.familjeliv.se/forum/thread/21780218-feministmuffins-och-huligankaffe-del-14","19.18","http://www.familjeliv.se/forum/thread/21780218-feministmuffins-och-huligankaffe-del-14/145#anchor-m1447"
"Familjeliv: Medlemstrådar – Almänna","221359138","Nu är jag så","ångestfylld","så jag kan inte slappna av och samla mina tankar och be .","928","0.17","Kristna se hit del 6","|Gathering_up:686.862|Hear:45.713|Request:40.269|","62.66","2006-12-28 20:48:12","Karttu","Medlemstrådar > Allmänna: Religion","http://www.familjeliv.se/forum/11/257","|avmattning:36.082|belåtenhet:33.953|religiositet:29.21|","2007-01-01 15:06:36","http://www.familjeliv.se/forum/thread/13003227-kristna-se-hit-del-6","17.34","http://www.familjeliv.se/forum/thread/13003227-kristna-se-hit-del-6/91#anchor-m904"
"Familjeliv: Medlemstrådar – Almänna","222102699","hatar alla människor som stirrar , gråter för ingenting och känner mig alltmänt","ångestfylld","och grotesk .","368","0.26","Hey jude del 11","|Prohibiting:231.029|Cooking_creation:118.018|Location_in_time:53.259|","84.15","2008-09-22 18:58:24","mayasmama","Medlemstrådar > Allmänna: Religion","http://www.familjeliv.se/forum/11/257","|hämnd:76.101|botfärdighet:40.45|vedervilja:36.097|","2008-11-07 11:13:20","http://www.familjeliv.se/forum/thread/35052857-hey-jude-del-11","28.31","http://www.familjeliv.se/forum/thread/35052857-hey-jude-del-11/23#anchor-m225"
"Familjeliv: Medlemstrådar – Almänna","222959482","Smått","ångestfyllt",".","609","0.34","Den kristna pladdertråden  - del två","|Coming_up_with:113.399|Complaining:88.07|Borrowing:67.207|","57.56","2007-07-06 17:18:19","trollbottom","Medlemstrådar > Allmänna: Religion","http://www.familjeliv.se/forum/11/257","|indifferens:32.823|okänslighet:29.439|retlighet:23.976|","2012-09-09 20:41:42","http://www.familjeliv.se/forum/thread/21684205-den-kristna-pladdertraden-del-tva","19.75","http://www.familjeliv.se/forum/thread/21684205-den-kristna-pladdertraden-del-tva/24#anchor-m235"
"Familjeliv: Medlemstrådar – Almänna","223046358","Men visst är det","ångestfyllt","... Vi kände dock att vi av olika orsake rhade god askäl att göra det .","744","0.47","Hey Jude 10","|Luck:99.232|Examination:45.723|Actually_occurring_entity:43.928|","68.85","2008-06-06 07:13:15","Hattifnatt","Medlemstrådar > Allmänna: Religion","http://www.familjeliv.se/forum/11/257","|kryddning:36.714|grundlöshet:25.535|själviskhet:24.251|","2008-08-06 13:43:16","http://www.familjeliv.se/forum/thread/32463190-hey-jude-10","28.22","http://www.familjeliv.se/forum/thread/32463190-hey-jude-10/21#anchor-m206"
"Familjeliv: Medlemstrådar – Almänna","223046457","Men visst är det","ångestfyllt","... Vi kände dock att vi av olika orsake rhade god askäl att göra det .","744","0.47","Hey Jude 10","|Luck:99.232|Examination:45.723|Actually_occurring_entity:43.928|","68.85","2008-06-06 07:13:15","Hattifnatt","Medlemstrådar > Allmänna: Religion","http://www.familjeliv.se/forum/11/257","|kryddning:36.714|grundlöshet:25.535|själviskhet:24.251|","2008-08-06 13:43:16","http://www.familjeliv.se/forum/thread/32463190-hey-jude-10","28.22","http://www.familjeliv.se/forum/thread/32463190-hey-jude-10/21#anchor-m206"
"Familjeliv: Medlemstrådar – Almänna","236063935","O orsaken till denna hemska sanning är : hela mitt liv är en stressig , tröttsam , ibland","ångestfylld","tillvaro !","2000","0.51","saras måbra-tråd keeps going stronger","|Expressing_publicly:218.289|Prohibiting:144.146|Tolerating:83.398|","55.14","2008-03-05 09:28:58","6628","Medlemstrådar > Allmänna: Vikt & Hälsa","http://www.familjeliv.se/forum/11/258","|djurskötsel:29.127|frikännelse:24.707|vårdslöshet:23.778|","2008-04-02 10:42:16","http://www.familjeliv.se/forum/thread/28670170-saras-mabra-trad-keeps-going-stronger","23.70","http://www.familjeliv.se/forum/thread/28670170-saras-mabra-trad-keeps-going-stronger/150#anchor-m1495"
"Familjeliv: Medlemstrådar – Almänna","236658168","njae ... väldigt","ångestfyllt","får jag väl erkänna ... slutat med mina antidepressiva och de är skit av allihopa ... ska se om de "" bara "" är nu för att de överhuvudtaget vaknar en hel del minnen runt dessa veckor eller om de mest beror på avbrytandet av medicinen .","9445","0.50","Du som lever med ständig värk, typ Fibromyalgi.","|Providing_food:1018.356|Extreme_point:370.997|Interrupt_process:134.139|","76.45","2011-01-04 21:25:08","jennyc","Medlemstrådar > Allmänna: Vikt & Hälsa","http://www.familjeliv.se/forum/11/258","|ögonsjuka:97.506|underlighet:40.356|fortgång:24.868|","2014-11-29 22:37:53","http://www.familjeliv.se/forum/thread/51784305-du-som-lever-med-standig-vark-typ-fibromyalgi","50.09","http://www.familjeliv.se/forum/thread/51784305-du-som-lever-med-standig-vark-typ-fibromyalgi/501#anchor-m5003"
"Familjeliv: Medlemstrådar – Almänna","236872553","En sjukdom som förvärras för att man tex är stressad , deprimerad ,","ångestfylld","etc är en psykosomatisk sjukdom .","9445","0.69","Du som lever med ständig värk, typ Fibromyalgi.","|Condition_Symptom_Relation:397.695|Medical_disorders:80.297|Being_in_category:50.287|","59.45","2011-06-24 12:58:41","Jezzi80","Medlemstrådar > Allmänna: Vikt & Hälsa","http://www.familjeliv.se/forum/11/258","|återfall:27.372|ohälsa:22.783|överdrift:21.923|","2014-11-29 22:37:53","http://www.familjeliv.se/forum/thread/51784305-du-som-lever-med-standig-vark-typ-fibromyalgi","41.30","http://www.familjeliv.se/forum/thread/51784305-du-som-lever-med-standig-vark-typ-fibromyalgi/722#anchor-m7215"
"Familjeliv: Medlemstrådar – Almänna","237108426","Ställde mig","ångestfyllt","på vågen och var säker på att den skulle hoppat upp över 70kg nu men den sa 67.8 faktiskt helt chockad klev jag av och utmanade inte ödet med att prova igen","380","0.44","Pepp- och prattråd för oss i Cambridgeland","|Trying_out:130.401|Compliance:117.678|Ingestion:99.63|","74.82","2010-04-22 21:53:27","nyfikengrön","Medlemstrådar > Allmänna: Vikt & Hälsa","http://www.familjeliv.se/forum/11/258","|svampighet:60.697|hav:42.036|simmighet:31.648|","2010-05-27 23:49:42","http://www.familjeliv.se/forum/thread/51786823-pepp-och-prattrad-for-oss-i-cambridgeland","42.09","http://www.familjeliv.se/forum/thread/51786823-pepp-och-prattrad-for-oss-i-cambridgeland/25#anchor-m242"
"Familjeliv: Medlemstrådar – Almänna","237646497","Jag menar inte att låta hård , men det du skriver låter så oerhört stressat och","ångestfyllt","!","766","0.57","Diabetestråden fortsätter vidare","|Being_in_captivity:977.498|Condition_Symptom_Relation:687.837|Candidness:98.3|","72.09","2007-05-21 22:19:00","Veratyra","Medlemstrådar > Allmänna: Vikt & Hälsa","http://www.familjeliv.se/forum/11/258","|otalighet:52.433|granntyckthet:42.031|ursprunglighet:35.539|","2007-07-24 13:39:52","http://www.familjeliv.se/forum/thread/19884675-diabetestraden-fortsatter-vidare","34.75","http://www.familjeliv.se/forum/thread/19884675-diabetestraden-fortsatter-vidare/43#anchor-m430"
"Familjeliv: Medlemstrådar – Almänna","243080302","För det tycker jag är så","ångestfyllt",".","414","0.28","Den obehagliga tråden för emetofober","|Evading:392.921|Emotions_by_stimulus:130.855|Reshaping:123.788|","76.56","2008-10-20 13:36:49","Emma w S","Medlemstrådar > Allmänna: Vikt & Hälsa","http://www.familjeliv.se/forum/11/258","|fördunstning:307.138|elasticitet:132.399|splittring:60.853|","2008-12-03 22:32:01","http://www.familjeliv.se/forum/thread/35857962-den-obehagliga-traden-for-emetofober","21.77","http://www.familjeliv.se/forum/thread/35857962-den-obehagliga-traden-for-emetofober/5#anchor-m45"
"Familjeliv: Medlemstrådar – Almänna","243177380","Kändes faktisgt lite","ångestfyllt","att känna igen sig ...........","1549","0.64","Viktväktarna del 5","|Cause_bodily_experience:312.922|Relation:171.446|Path_shape:106.63|","64.56","2008-02-29 10:16:59","Knyttet88","Medlemstrådar > Allmänna: Vikt & Hälsa","http://www.familjeliv.se/forum/11/258","|annullering:23.24|modifikation:20.681|kretsning:19.915|","2008-03-03 14:43:49","http://www.familjeliv.se/forum/thread/27589217-viktvaktarna-del-5","32.01","http://www.familjeliv.se/forum/thread/27589217-viktvaktarna-del-5/152#anchor-m1519"
"Familjeliv: Medlemstrådar – Almänna","243624961","Han sa iaf att han inte upplevde mig som det minsta","ångestfylld",".","534","0.43","Hypotyreos tråden!","|Active_substance_medical:190.055|Predicament:167.252|Medical_professionals:54.632|","68.91","2013-04-10 21:00:10","snugglebunny","Medlemstrådar > Allmänna: Vikt & Hälsa","http://www.familjeliv.se/forum/11/258","|vattenledning:32.88|klagan:24.383|begravning:23.024|","2015-03-19 21:21:15","http://www.familjeliv.se/forum/thread/62791606-hypotyreos-traden","31.62","http://www.familjeliv.se/forum/thread/62791606-hypotyreos-traden/34#anchor-m332"
"Familjeliv: Medlemstrådar – Almänna","245413416","Mailade min dotters gudmor i går och berättade vad som hänt ... hon har en väldigt stark gudstro och hon bad mig se på det som en gåva att få dela en människas sista stund , att få göra den sista stunden till en trygg stund och inte","ångestfylld","... att hon fick möta sin Gud i sällskap med någon som bryr sig om henne .","1168","0.46","Fibromaylgi del 3","|Fall_asleep:226.058|Communication_means:180.801|Waking_up:128.414|","56.04","2008-02-07 12:24:26","Vitvå","Medlemstrådar > Allmänna: Vikt & Hälsa","http://www.familjeliv.se/forum/11/258","|blindhet:75.399|okänslighet:40.358|morgon:20.1|","2008-03-21 13:14:24","http://www.familjeliv.se/forum/thread/28183362-fibromaylgi-del-3","36.41","http://www.familjeliv.se/forum/thread/28183362-fibromaylgi-del-3/74#anchor-m732"
"Familjeliv: Medlemstrådar – Almänna","245583390","Jag har toppar och dalar då jag svettas , ömsom fryser , jag har ständig värk ( förstås då - eftersom jag är här ... * fniss * ) orolig /","ångestfylld","är jag till naturen ......","519","0.38","En tråd för oss med fibromyalgi del 5","|Change_of_temperature:148.771|Ingest_substance:109.661|Candidness:75.143|","53.48","2007-03-16 12:20:01","Tjofsen","Medlemstrådar > Allmänna: Vikt & Hälsa","http://www.familjeliv.se/forum/11/258","|fördunstning:171.289|osundhet:16.361|sammanhållning:15.785|","2007-05-16 13:33:17","http://www.familjeliv.se/forum/thread/17668618-en-trad-for-oss-med-fibromyalgi-del-5","36.39","http://www.familjeliv.se/forum/thread/17668618-en-trad-for-oss-med-fibromyalgi-del-5/22#anchor-m218"
"Familjeliv: Medlemstrådar – Almänna","251341610","kan knappt börja fatta hur hemskt det måste vara med kräksjuka i familjen när man har FYRA barn ... det är","ångestfyllt","så det räcker när vi är två vuxna och två barn som i tur och ordning ska vända ut och in på tarmsystemet * bläh * KRYA PÅ ER ALLA I FAMILJEN och hoppas för guds skull att det slutar snöa uppe hos er också ... * kram *","413","0.62","saras måbra tråd är starkare än någonsin","|Physiological_systems:4689.397|Chaos:94.423|Precipitation:77.915|","78.17","2010-04-18 23:02:51","Kaya","Medlemstrådar > Allmänna: Vikt & Hälsa","http://www.familjeliv.se/forum/11/258","|förutseende:16.283|klass:15.828|efterkommande:15.538|","2011-07-25 09:22:38","http://www.familjeliv.se/forum/thread/50100847-saras-mabra-trad-ar-starkare-an-nagonsin","35.48","http://www.familjeliv.se/forum/thread/50100847-saras-mabra-trad-ar-starkare-an-nagonsin/26#anchor-m255"
"Familjeliv: Medlemstrådar – Almänna","255579096","Alltid lika","ångestfyllt","att kliva upp på vågen .","1762","0.75","Vi som ska ner MÅNGA kilo","|Motion_noise:221.858|Usefulness:69.137|Natural_features:41.265|","138.16","2009-11-06 09:11:48","Catt","Medlemstrådar > Allmänna: Vikt & Hälsa","http://www.familjeliv.se/forum/11/258","|hav:145.346|skrovlighet:75.251|väsljud:67.143|","2010-01-12 22:50:59","http://www.familjeliv.se/forum/thread/47949872-vi-som-ska-ner-manga-kilo","16.17","http://www.familjeliv.se/forum/thread/47949872-vi-som-ska-ner-manga-kilo/58#anchor-m577"
"Familjeliv: Medlemstrådar – Almänna","256975336","men idag har jag kännt mig","ångestfylld",", lite orolig , disrä , pigg men ändå väldigt lugn och balanserad på nått konstigt sätt .","446","0.33","Vi som äter Reductil 5","|Measure_mass:92.696|Contacting:60.322|Becoming_detached:50.812|","67.51","2007-11-05 22:52:36","Petrah","Medlemstrådar > Allmänna: Vikt & Hälsa","http://www.familjeliv.se/forum/11/258","|ombytlighet:34.712|nyck:33.381|retlighet:32.715|","2007-11-14 13:25:19","http://www.familjeliv.se/forum/thread/23793418-vi-som-ater-reductil-5","28.41","http://www.familjeliv.se/forum/thread/23793418-vi-som-ater-reductil-5/32#anchor-m318"
"Familjeliv: Medlemstrådar – Almänna","260222994","Det var riktigt obehagligt här i Malmö !Det blev inte någon lyckad fortsättning på min","ångestfyllda","morgon .","467","0.86","Kramtråden 2","|Stimulus_focus_negative:268.306|Activity_ongoing:140.019|Desirability:34.335|","inf","2008-12-16 09:18:05","Lugnistormen","Medlemstrådar > Allmänna: Nöje","http://www.familjeliv.se/forum/11/259","|smådel:239.651|smaklöshet:151.034|efterföljare:114.278|","2009-02-14 08:58:09","http://www.familjeliv.se/forum/thread/38417040-kramtraden-2","31.22","http://www.familjeliv.se/forum/thread/38417040-kramtraden-2/25#anchor-m247"
"Familjeliv: Medlemstrådar – Almänna","260920967","Annars vågar jag inte gå ut i hallen när det är läggdags haha Går alltid på toa innan och om jag har sett något läskigt så tycker jag bara det är","ångestfyllt","att vara i ett mörkt rum ...","8704","0.32","We're just good friends","|Cooking_creation:307.69|Location_in_time:138.853|Stimulus_focus_negative:95.824|","133.18","2010-04-21 22:11:32","Bevabus","Medlemstrådar > Allmänna: Nöje","http://www.familjeliv.se/forum/11/259","|afton:44.765|obegriplighet:35.455|oförvägenhet:32.048|","2010-05-13 21:11:09","http://www.familjeliv.se/forum/thread/50719812-were-just-good-friends","32.16","http://www.familjeliv.se/forum/thread/50719812-were-just-good-friends/670#anchor-m6694"
"Familjeliv: Medlemstrådar – Almänna","261252492","Och efter kokande inre pga gnälliga och skrikiga ungar och efter ett","ångestfyllt","utbrott på Eskil ( ingen fara egentligen , skrek bara ÅåååHH ! ! !","1954","0.63","Gäddhänget del 3","|Complaining:214.304|Communication_noise:111.443|Sound_level:107.016|","110.45","2008-03-04 12:29:46","Alvi","Medlemstrådar > Allmänna: Nöje","http://www.familjeliv.se/forum/11/259","|uttalsfel:61.695|djurläte:42.096|klagan:29.666|","2008-03-05 10:42:08","http://www.familjeliv.se/forum/thread/27630146-gaddhanget-del-3","24.29","http://www.familjeliv.se/forum/thread/27630146-gaddhanget-del-3/194#anchor-m1934"
"Familjeliv: Medlemstrådar – Almänna","263599398","du har bättre tur än jag då ... igår när ja lämna dotra så gallskrek hon ... fy fan va ja känn mig hemsk ... idag likadant .. hon tittar på mig med","ångestfyllda","ögon som är fyllda med tårar ... och ja hatar att lämna henne ... hon har aldrig varit så innan sommaren men nu är hon ju väldigt mammig ... men hon slutar ju direkt ja gått ur rummet , men de e ju just att lämna henne , att hon ska sitta i frökens knä då o ja ska gå ...","114497","0.34","Se hit alla singelkillar! Här hittar ni desperata singelmammor :-D","|Departing:88.061|Communication_noise:67.541|Activity_stop:36.839|","57.31","2010-08-18 09:29:18","sugar rush","Medlemstrådar > Allmänna: Nöje","http://www.familjeliv.se/forum/11/259","|hämnd:56.115|avsägelse:47.195|klagan:35.959|","2018-04-05 16:13:36","http://www.familjeliv.se/forum/thread/52523323-se-hit-alla-singelkillar-har-hittar-ni-desperata-singelmammor-d","35.64","http://www.familjeliv.se/forum/thread/52523323-se-hit-alla-singelkillar-har-hittar-ni-desperata-singelmammor-d/1289#anchor-m12883"
"Familjeliv: Medlemstrådar – Almänna","263897197","Då lär den va","ångestfylld","då :) 24 timmar senare kommer denna hemska lågpulsmåndagsnoja2010 :)","114497","0.43","Se hit alla singelkillar! Här hittar ni desperata singelmammor :-D","|Unattributed_information:482.289|Temporal_collocation:35.383|Arriving:30.426|","52.59","2010-11-08 17:55:51","SkäggBiffen","Medlemstrådar > Allmänna: Nöje","http://www.familjeliv.se/forum/11/259","|troll:152.075|fulhet:130.378|nyhet:104.395|","2018-04-05 16:13:36","http://www.familjeliv.se/forum/thread/52523323-se-hit-alla-singelkillar-har-hittar-ni-desperata-singelmammor-d","28.33","http://www.familjeliv.se/forum/thread/52523323-se-hit-alla-singelkillar-har-hittar-ni-desperata-singelmammor-d/2701#anchor-m27002"
